Name,SMILES
A18230695,O=C(Cn1c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c1=O)NC1CCCc2ccccc21
A18268354,CC(C)CC(=O)Nc1ccc(C(=O)Cn2c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c2=O)cc1
A18269507,O=C(Cn1c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c1=O)Nc1cccc(C(=O)NC2CC2)c1
A18272124,O=c1n(Cc2cc(-c3cccs3)on2)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n1C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F
A18274770,O=C(Cn1c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c1=O)c1ccc2ccccc2c1
A18276275,Cc1ccc(-n2c(C)cc(C(=O)Cn3c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c3=O)c2C)cc1
A18276276,Cc1cc(C(=O)Cn2c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c2=O)c(C)n1-c1ccccc1
A18278763,Cc1oc(-c2cccs2)nc1Cn1c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c1=O
A18279869,CCC(=O)Nc1ccc(C(=O)Cn2c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c2=O)cc1
A18285996,CCc1ccc(C(C)NC(=O)Cn2c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c2=O)cc1
A18291457,COc1ccc2cc(Cn3c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c3=O)c(Cl)nc2c1
A20978735,O=C1N(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)C(Cc2ccccc2)=C(O)C(Cc2ccccc2)N1C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F
A21216091,CCC(C)n1cc(C=C2C(=O)NC(=O)N(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)C2=O)c2ccccc21
A21216092,O=C1NC(=O)N(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)C(=O)C1=Cc1cn(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c2ccccc12
A22088925,O=C(N(C(CO)Cc1ccccc1)C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)N(C(CO)Cc1ccccc1)C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F
A22088926,O=CC(Cc1ccccc1)N(C(=O)N(C(C=O)Cc1ccccc1)C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F
A22088927,O=C1N(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)C(Cc2ccccc2)C(O)C(C(O)Cc2ccccc2)N1C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F
A22831265,CC(NC(=O)Cn1c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c1=O)c1ccc2c(c1)OCCO2
A22876995,O=C1N(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)C(Cc2ccccc2)C(O)CN(CC2CCCCC2)N1C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F
A22876999,O=C1N(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)C(Cc2ccccc2)C(O)CN(CC2CCCCC2)N1C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F
A22877017,CC(C)(C)[Si](C)(C)OC1CN(CC2CCCCC2)N(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)C(=O)N(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)C1Cc1ccccc1
A22877023,COc1ccc(CC2C(O)CN(Cc3ccccc3)N(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)C(=O)N2C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)cc1
A22877029,COc1ccc(CC2C(O)CN(Cc3ccc(F)cc3)N(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)C(=O)N2C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)cc1
A22877030,O=C1N(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)C(Cc2ccccc2)C(O)CN(Cc2ccccc2)N1C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F
A22877032,N#Cc1ccc(CN2CC(O)C(Cc3ccccc3)N(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)C(=O)N2C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)cc1
A22877050,O=C1N(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)C(Cc2ccccc2)C(O)CN(Cc2ccc(F)cc2)N1C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F
A22877051,COc1ccc(CN2CC(O)C(Cc3ccccc3)N(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)C(=O)N2C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)cc1
A22877052,CC(C)(C)[Si](C)(C)OC1CN(CC2CCCCC2)N(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)C(=O)N(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)C1Cc1ccccc1
A24774978,O=c1c2c(nc(-c3ccc(-c4ccccc4)cc3)n2C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n1C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F
A25069793,CCOc1cc(C=Cc2nc3c(c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n3C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)n2C)cc(OCC)c1OCC
A25552387,O=C(Cn1c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c1=O)NC1CCS(=O)(=O)C1
A25552389,O=C(Cn1c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c1=O)NC1CCS(=O)(=O)C1
A25714923,COc1ccc(C2=NN(C(=O)Cn3c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c3=O)C(c3ccco3)C2)cc1
A25714924,COc1ccc(C2=NN(C(=O)Cn3c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c3=O)C(c3ccco3)C2)cc1
A25726588,CC(NC(=O)Cn1c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c1=O)c1ccc(Cl)cc1Cl
A27236174,CCC(C)n1cc(C=C2C(=O)NC(=O)N(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)C2=O)c2ccccc21
A27236175,CCC(C)n1cc(C=C2C(=O)NC(=O)N(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)C2=O)c2ccccc21
A28137046,CCOC(=O)C1=C(Cn2c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c2=O)NC(=O)NC1C
A28137047,CCOC(=O)C1=C(Cn2c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c2=O)NC(=O)NC1C
A28137048,O=C(Cn1c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c1=O)NC1CCOc2ccccc21
A28137049,O=C(Cn1c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c1=O)NC1CCOc2ccccc21
A28137050,COc1ccc(OC)c(C2CCCN2C(=O)Cn2c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c2=O)c1
A28137051,COc1ccc(OC)c(C2CCCN2C(=O)Cn2c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c2=O)c1
A28137054,O=c1n(Cc2nc(-c3cccc(Br)c3)no2)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n1C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F
A28137055,CC(C)C(NC(=O)Cn1c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c1=O)c1ccc2c(c1)OCCO2
A28137056,CC(C)C(NC(=O)Cn1c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c1=O)c1ccc2c(c1)OCCO2
A29035416,CN1CCN2c3ccc(C=C4C(=O)NC(=O)N(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)C4=O)cc3CC3(C(=O)N(C)C(=O)N(C)C3=O)C2C1
A29532363,O=C(Cn1c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c1=O)N1CCC(c2ccccc2)=N1
A29730421,CCOC(=O)c1c(NC(=O)Cn2c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c2=O)sc(C(=O)NC)c1C
A30085826,Cc1cc(C(=O)Cn2c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c2=O)c(C)n1-c1nccs1
A30176929,O=c1n(Cc2ncc(-c3ccc(F)cc3)o2)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n1C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F
A30995447,O=C(Cn1c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c1=O)NCCC(c1ccccc1)c1ccccc1
A30995469,Cc1cc(C(=O)Cn2c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c2=O)c(C)n1C1CCS(=O)(=O)C1
A30995471,Cc1cc(C(=O)Cn2c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c2=O)c(C)n1C1CCS(=O)(=O)C1
A30995500,CCC(CNC(=O)Cn1c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c1=O)c1ccccc1
A30995504,CCC(CNC(=O)Cn1c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c1=O)c1ccccc1
A31572644,CC(NC(=O)Cn1c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c1=O)c1cccs1
A31572646,CC(NC(=O)Cn1c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c1=O)c1cccs1
A32828116,O=C(Cn1c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c1=O)Nc1ccc(Cl)cc1C(F)(F)F
A32828238,Cc1ccc(C)c(NC(=O)Cn2c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c2=O)c1
A32828261,Cc1ccc(NC(=O)Cn2c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c2=O)c(Br)c1
A32828266,O=C(Cn1c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c1=O)Nc1ccccc1Sc1ccccc1
A32828276,O=C(Cn1c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c1=O)c1ccc(Br)cc1
A32828281,CCOc1ccc(NC(=O)Cn2c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c2=O)c([N+](=O)[O-])c1
A32828305,O=C(Cn1c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c1=O)Nc1ccc(Oc2ccccc2)cc1
A32828358,O=C(Cn1c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c1=O)Nc1ccccc1OC(F)F
A32828391,COCCOc1ccc(C(F)(F)F)cc1NC(=O)Cn1c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c1=O
A32828496,CN(C(=O)Cn1c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c1=O)C(c1ccccc1)c1ccccc1
A32828502,COC(=O)c1cc(NC(=O)Cn2c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c2=O)cc(C(=O)OC)c1
A32828533,Cc1ccc(NC(=O)CN(C)C(=O)Cn2c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c2=O)cc1
A32828552,CC(C)CNC(=O)NC(=O)Cn1c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c1=O
A32828588,N#Cc1ccc(OCCn2c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c2=O)cc1
A32828603,COc1ccc([N+](=O)[O-])cc1Cn1c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c1=O
A32828611,N#CC1(NC(=O)Cn2c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c2=O)CCCC1
A32828677,CCN(CC)C(=O)c1ccc(NC(=O)Cn2c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c2=O)cc1
A32828951,O=C(Cn1c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c1=O)N1CCCC1c1ccc2c(c1)OCCCO2
A32828957,O=C(Cn1c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c1=O)N1CCCC1c1ccc2c(c1)OCCCO2
A33343693,O=c1n(CCn2c(=O)oc3ccccc32)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n1C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F
A33920016,Cc1cc(CNC(=O)Cn2c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c2=O)ccc1F
A33920078,O=C(Cn1c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c1=O)NCC1(c2ccccc2)CC1
A33920212,O=C(Cn1c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c1=O)N1CCc2[nH]c3ccccc3c2C1
A34062120,O=c1n(Cc2coc(-c3cccc(F)c3)n2)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n1C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F
A35499903,O=c1n(Cc2ncc(-c3cccc(Cl)c3)o2)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n1C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F
A36657835,CCN(CC)S(=O)(=O)c1ccc(NC(=O)Cn2c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c2=O)cc1
A36657836,COc1ccccc1NC(=O)Cn1c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c1=O
A36657841,COc1cc(NC(=O)Cn2c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c2=O)cc(OC)c1OC
A36657847,O=c1n(Cc2ccccc2[N+](=O)[O-])c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n1C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F
A36685611,CS(=O)(=O)c1ccc(NC(=O)Cn2c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c2=O)cc1
A36685622,CCOc1ccc(OCC)c(NC(=O)Cn2c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c2=O)c1
A36685649,CSc1ccc(NC(=O)Cn2c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c2=O)cc1
A36685653,Cc1ccc(CNC(=O)Cn2c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c2=O)cc1F
A36685657,O=C(Cn1c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c1=O)Nc1cc(F)cc(F)c1
A36685692,CCc1ccc(Cl)c(CC)c1NC(=O)Cn1c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c1=O
A36685705,O=C(Cn1c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c1=O)Nc1ccnn1Cc1ccccc1Cl
A38804264,COc1ccc(OCC(O)Cn2c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c2=O)cc1
A38804268,COc1ccc(OCC(O)Cn2c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c2=O)cc1
A38804280,O=c1n(CC(O)COc2ccc(F)cc2)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n1C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F
A38804285,O=c1n(CC(O)COc2ccc(F)cc2)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n1C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F
A38804341,COc1ccc(COCC(O)Cn2c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c2=O)cc1
A38804344,COc1ccc(COCC(O)Cn2c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c2=O)cc1
A38804355,O=c1n(CC(O)COCc2ccc3c(c2)OCO3)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n1C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F
A38804359,O=c1n(CC(O)COCc2ccc3c(c2)OCO3)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n1C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F
A38804380,O=c1n(CC(O)COc2cccc3ccccc23)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n1C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F
A38804384,O=c1n(CC(O)COc2cccc3ccccc23)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n1C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F
A38874149,O=c1n(Cc2ccc(Cl)c3cccnc23)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n1C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F
A38874152,O=c1n(Cc2nc(Cc3ccccc3)no2)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n1C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F
A38973785,O=C(Cn1c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c1=O)Nc1ccc([N+](=O)[O-])cc1Cl
A38973794,COC(=O)c1c(NC(=O)Cn2c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c2=O)sc2c1CCCC2
A38973813,NC(=O)c1c(NC(=O)Cn2c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c2=O)sc2c1CCCC2
A38973815,N#CCCN(CCC#N)C(=O)Cn1c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c1=O
A38973868,Cc1nn(-c2ccccc2)c(C)c1NC(=O)Cn1c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c1=O
A38973879,CCOC(=O)C1=C(Cn2c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c2=O)NC(=O)NC1c1ccc(OC)cc1
A38973883,CCOC(=O)C1=C(Cn2c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c2=O)NC(=O)NC1c1ccc(OC)cc1
A38973892,N#CCCNC(=O)Cn1c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c1=O
A38973942,Cc1ccc(-n2nc(C)cc2NC(=O)Cn2c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c2=O)cc1
A39378621,O=C1NC(=O)N(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)C(=O)C1=Cc1ccc(Sc2ccc(Cl)cc2)c([N+](=O)[O-])c1
A39964332,CC1(NC(=O)Cn2c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c2=O)CCS(=O)(=O)C1
A39964333,CC1(NC(=O)Cn2c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c2=O)CCS(=O)(=O)C1
A40603021,O=C1NC(=O)N(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)C(=O)C1=Cc1ccc(SCCO)c([N+](=O)[O-])c1
A40691273,CC(NC(=O)Cn1c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c1=O)C12CC3CC(CC(C3)C1)C2
A40707980,CC(NC(=O)Cn1c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c1=O)c1ccc2c(c1)CCCC2
A41135725,CC(NC(=O)Cn1c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c1=O)c1ccc(Cl)cc1Cl
A41291714,Cc1ccc(C2=NN(C(=O)Cn3c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c3=O)C(c3ccco3)C2)cc1
A41291715,Cc1ccc(C2=NN(C(=O)Cn3c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c3=O)C(c3ccco3)C2)cc1
A43030507,O=C(Cn1c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c1=O)NCC1COc2ccccc2O1
